source,target,weight,s_country,t_prov,s_date,t_date
EPI_ISL_16494650,EPI_ISL_16911625,1,Japan,Shanxi,2023-01-01,2023-01-07
EPI_ISL_16259483,EPI_ISL_16911618,1,Singapore,Shanxi,2022-12-17,2023-01-07
EPI_ISL_16506509,EPI_ISL_16635903,4,South Korea,Xinjiang,2023-01-04,2023-01-07
EPI_ISL_14837928,EPI_ISL_16679333,7,Canada,Xinjiang,2022-08-12,2023-01-07
EPI_ISL_16259483,EPI_ISL_16709016,1,Singapore,Chongqing,2022-12-17,2023-01-07
EPI_ISL_16259483,EPI_ISL_16709020,2,Singapore,Chongqing,2022-12-17,2023-01-07
EPI_ISL_16413603,EPI_ISL_16698397,5,South Korea,Jiangsu,2022-12-18,2023-01-07
EPI_ISL_16449814,EPI_ISL_16709041,1,USA,Chongqing,2022-12-29,2023-01-07
EPI_ISL_16259483,EPI_ISL_16709026,1,Singapore,Chongqing,2022-12-17,2023-01-07
EPI_ISL_16342770,EPI_ISL_16758276,5,Australia,Shandong,2022-12-15,2023-01-07
EPI_ISL_16259483,EPI_ISL_16709045,3,Singapore,Chongqing,2022-12-17,2023-01-07
EPI_ISL_16259483,EPI_ISL_16670979,2,Singapore,Jiangsu,2022-12-17,2023-01-07
EPI_ISL_16506666,EPI_ISL_17489493,1,South Korea,Fujian,2022-12-23,2023-01-08
EPI_ISL_16259483,EPI_ISL_16702046,3,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_16259483,EPI_ISL_16596500,1,Singapore,Sichuan,2022-12-17,2023-01-08
EPI_ISL_16413603,EPI_ISL_16709120,0,South Korea,Chongqing,2022-12-18,2023-01-08
EPI_ISL_16259483,EPI_ISL_16709119,0,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_16259483,EPI_ISL_16702040,1,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_16259483,EPI_ISL_16702045,1,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_16259483,EPI_ISL_16702048,1,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_16413603,EPI_ISL_16646053,1,South Korea,Yunnan,2022-12-18,2023-01-08
EPI_ISL_16259483,EPI_ISL_16709012,2,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_17581714,EPI_ISL_16709014,5,Hong Kong,Chongqing,2022-12-23,2023-01-08
EPI_ISL_16259483,EPI_ISL_16702037,1,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_16413603,EPI_ISL_16702038,2,South Korea,Chongqing,2022-12-18,2023-01-08
EPI_ISL_16259483,EPI_ISL_16702039,2,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_16413603,EPI_ISL_16709507,2,South Korea,Shaanxi,2022-12-18,2023-01-08
EPI_ISL_16259483,EPI_ISL_16709040,2,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_16259483,EPI_ISL_16709038,3,Singapore,Chongqing,2022-12-17,2023-01-08
EPI_ISL_16413603,EPI_ISL_16709496,2,South Korea,Shaanxi,2022-12-18,2023-01-08
EPI_ISL_16413603,EPI_ISL_16671003,2,South Korea,Jiangsu,2022-12-18,2023-01-09
EPI_ISL_16259483,EPI_ISL_16709037,4,Singapore,Chongqing,2022-12-17,2023-01-09
EPI_ISL_16259483,EPI_ISL_16709043,1,Singapore,Chongqing,2022-12-17,2023-01-09
EPI_ISL_16259483,EPI_ISL_16709048,1,Singapore,Chongqing,2022-12-17,2023-01-09
EPI_ISL_16259483,EPI_ISL_16702058,2,Singapore,Chongqing,2022-12-17,2023-01-09
EPI_ISL_16259483,EPI_ISL_16709031,1,Singapore,Chongqing,2022-12-17,2023-01-09
EPI_ISL_16259483,EPI_ISL_16709033,1,Singapore,Chongqing,2022-12-17,2023-01-09
EPI_ISL_16413603,EPI_ISL_16709034,0,South Korea,Chongqing,2022-12-18,2023-01-09
EPI_ISL_16413603,EPI_ISL_16969499,4,South Korea,Henan,2022-12-18,2023-01-09
EPI_ISL_16413603,EPI_ISL_16702218,3,South Korea,Gansu,2022-12-18,2023-01-09
EPI_ISL_16413603,EPI_ISL_16635122,4,South Korea,Ningxia,2022-12-18,2023-01-09
EPI_ISL_16259483,EPI_ISL_16604873,4,Singapore,Shandong,2022-12-17,2023-01-09
EPI_ISL_14752795,EPI_ISL_16740823,0,Ireland,Anhui,2022-07-12,2023-01-09
EPI_ISL_16413603,EPI_ISL_16740821,2,South Korea,Anhui,2022-12-18,2023-01-09
EPI_ISL_16259483,EPI_ISL_16636232,1,Singapore,Guizhou,2022-12-17,2023-01-09
EPI_ISL_16521198,EPI_ISL_16740818,4,Botswana,Anhui,2022-12-26,2023-01-09
EPI_ISL_16413603,EPI_ISL_17488424,3,South Korea,Zhejiang,2022-12-18,2023-01-09
EPI_ISL_16506509,EPI_ISL_17031641,4,South Korea,Hebei,2023-01-04,2023-01-09
EPI_ISL_16449814,EPI_ISL_16617045,2,USA,Hubei,2022-12-29,2023-01-09
EPI_ISL_16413603,EPI_ISL_16709519,3,South Korea,Shaanxi,2022-12-18,2023-01-09
EPI_ISL_16413603,EPI_ISL_16709096,3,South Korea,Henan,2022-12-18,2023-01-09
EPI_ISL_16413603,EPI_ISL_16635871,5,South Korea,Xinjiang,2022-12-18,2023-01-09
EPI_ISL_15799784,EPI_ISL_16709126,3,Germany,Chongqing,2022-10-18,2023-01-09
EPI_ISL_16413603,EPI_ISL_17489625,1,South Korea,Fujian,2022-12-18,2023-01-09
EPI_ISL_13605732,EPI_ISL_16709145,6,Israel,Beijing,2022-06-25,2023-01-09
EPI_ISL_16413603,EPI_ISL_16611242,3,South Korea,Henan,2022-12-18,2023-01-10
EPI_ISL_16413603,EPI_ISL_16633796,2,South Korea,Anhui,2022-12-18,2023-01-10
EPI_ISL_16413603,EPI_ISL_16698431,3,South Korea,Jiangsu,2022-12-18,2023-01-10
EPI_ISL_16506888,EPI_ISL_16757931,2,South Korea,Shandong,2022-12-25,2023-01-10
EPI_ISL_16449814,EPI_ISL_17489481,4,USA,Fujian,2022-12-29,2023-01-10
EPI_ISL_16734585,EPI_ISL_16911087,3,USA,Hubei,2022-12-19,2023-01-10
EPI_ISL_16413618,EPI_ISL_16635339,2,South Korea,Neimenggu,2022-12-19,2023-01-10
EPI_ISL_16259483,EPI_ISL_16737823,2,Singapore,Sichuan,2022-12-17,2023-01-10
EPI_ISL_16259483,EPI_ISL_16737883,1,Singapore,Sichuan,2022-12-17,2023-01-10
EPI_ISL_16413603,EPI_ISL_16670986,3,South Korea,Jiangsu,2022-12-18,2023-01-10
EPI_ISL_14398946,EPI_ISL_16702191,1,Germany,Gansu,2022-07-14,2023-01-10
EPI_ISL_16259483,EPI_ISL_16737898,1,Singapore,Sichuan,2022-12-17,2023-01-10
EPI_ISL_16413603,EPI_ISL_16636238,3,South Korea,Guizhou,2022-12-18,2023-01-10
EPI_ISL_16448047,EPI_ISL_16598714,1,Australia,Hunan,2022-12-19,2023-01-11
EPI_ISL_16386261,EPI_ISL_16713386,5,Australia,Henan,2022-12-26,2023-01-11
EPI_ISL_16259483,EPI_ISL_16646090,2,Singapore,Yunnan,2022-12-17,2023-01-11
EPI_ISL_16413603,EPI_ISL_16758008,2,South Korea,Shandong,2022-12-18,2023-01-11
EPI_ISL_16413603,EPI_ISL_17489554,5,South Korea,Fujian,2022-12-18,2023-01-11
EPI_ISL_16413603,EPI_ISL_16711648,1,South Korea,Guangdong,2022-12-18,2023-01-11
EPI_ISL_16413603,EPI_ISL_16737849,1,South Korea,Sichuan,2022-12-18,2023-01-11
EPI_ISL_16259483,EPI_ISL_16737832,1,Singapore,Sichuan,2022-12-17,2023-01-11
EPI_ISL_16716026,EPI_ISL_16737827,3,South Korea,Sichuan,2023-01-13,2023-01-11
EPI_ISL_16413603,EPI_ISL_16911671,4,South Korea,Shanxi,2022-12-18,2023-01-11
EPI_ISL_16413603,EPI_ISL_16911621,2,South Korea,Shanxi,2022-12-18,2023-01-11
EPI_ISL_16259483,EPI_ISL_16737826,3,Singapore,Sichuan,2022-12-17,2023-01-11
EPI_ISL_16716026,EPI_ISL_16737825,6,South Korea,Sichuan,2023-01-13,2023-01-11
EPI_ISL_16413603,EPI_ISL_16604866,3,South Korea,Shandong,2022-12-18,2023-01-11
EPI_ISL_16413603,EPI_ISL_16604935,4,South Korea,Hainan,2022-12-18,2023-01-11
EPI_ISL_16259483,EPI_ISL_16737824,1,Singapore,Sichuan,2022-12-17,2023-01-11
EPI_ISL_16413603,EPI_ISL_16698474,3,South Korea,Jiangsu,2022-12-18,2023-01-11
EPI_ISL_16413603,EPI_ISL_16604898,2,South Korea,Shandong,2022-12-18,2023-01-12
EPI_ISL_16259483,EPI_ISL_16709121,2,Singapore,Chongqing,2022-12-17,2023-01-12
EPI_ISL_16413603,EPI_ISL_16635933,5,South Korea,Xinjiang,2022-12-18,2023-01-12
EPI_ISL_16413603,EPI_ISL_16711722,3,South Korea,Guangdong,2022-12-18,2023-01-12
EPI_ISL_16294704,EPI_ISL_16604891,1,Singapore,Shandong,2022-12-19,2023-01-12
EPI_ISL_16413603,EPI_ISL_16635836,3,South Korea,Zhejiang,2022-12-18,2023-01-12
EPI_ISL_16568805,EPI_ISL_16712173,2,South Korea,Guangdong,2023-01-06,2023-01-12
EPI_ISL_16259483,EPI_ISL_16911543,2,Singapore,Zhejiang,2022-12-17,2023-01-12
EPI_ISL_16413603,EPI_ISL_16610833,6,South Korea,Fujian,2022-12-18,2023-01-12
EPI_ISL_16259483,EPI_ISL_16737887,2,Singapore,Sichuan,2022-12-17,2023-01-12
EPI_ISL_17581714,EPI_ISL_16598627,4,Hong Kong,Anhui,2022-12-23,2023-01-12
EPI_ISL_16259483,EPI_ISL_16758046,2,Singapore,Shandong,2022-12-17,2023-01-13
EPI_ISL_16413603,EPI_ISL_16758070,4,South Korea,Shandong,2022-12-18,2023-01-13
EPI_ISL_16355493,EPI_ISL_17488262,1,Italy,Zhejiang,2022-12-29,2023-01-13
EPI_ISL_16413603,EPI_ISL_16737839,2,South Korea,Sichuan,2022-12-18,2023-01-14
EPI_ISL_16413603,EPI_ISL_16737838,2,South Korea,Sichuan,2022-12-18,2023-01-14
EPI_ISL_16413603,EPI_ISL_16921921,3,South Korea,Jiangsu,2022-12-18,2023-01-14
EPI_ISL_16413603,EPI_ISL_16921919,2,South Korea,Jiangsu,2022-12-18,2023-01-14
EPI_ISL_16259483,EPI_ISL_16610852,1,Singapore,Fujian,2022-12-17,2023-01-14
EPI_ISL_16413603,EPI_ISL_16911642,3,South Korea,Shanxi,2022-12-18,2023-01-14
EPI_ISL_16259483,EPI_ISL_16737837,1,Singapore,Sichuan,2022-12-17,2023-01-15
EPI_ISL_16449814,EPI_ISL_16854321,0,USA,Jiangxi,2022-12-29,2023-01-15
EPI_ISL_16576926,EPI_ISL_16854323,1,Japan,Jiangxi,2023-01-08,2023-01-15
EPI_ISL_16413603,EPI_ISL_16803534,4,South Korea,Anhui,2022-12-18,2023-01-15
EPI_ISL_16506888,EPI_ISL_16740844,0,South Korea,Anhui,2022-12-25,2023-01-15
EPI_ISL_16413603,EPI_ISL_16911654,3,South Korea,Shanxi,2022-12-18,2023-01-15
EPI_ISL_16413603,EPI_ISL_16911675,3,South Korea,Shanxi,2022-12-18,2023-01-15
EPI_ISL_16413603,EPI_ISL_16698056,3,South Korea,Xinjiang,2022-12-18,2023-01-15
EPI_ISL_16413603,EPI_ISL_16697990,3,South Korea,Xinjiang,2022-12-18,2023-01-15
EPI_ISL_16259483,EPI_ISL_16698055,1,Singapore,Xinjiang,2022-12-17,2023-01-15
EPI_ISL_16449814,EPI_ISL_16698053,3,USA,Xinjiang,2022-12-29,2023-01-15
EPI_ISL_16413603,EPI_ISL_16698054,2,South Korea,Xinjiang,2022-12-18,2023-01-15
EPI_ISL_16259483,EPI_ISL_16737859,1,Singapore,Sichuan,2022-12-17,2023-01-16
EPI_ISL_16274001,EPI_ISL_16711644,5,Cambodia,Guangdong,2022-12-08,2023-01-16
EPI_ISL_16259483,EPI_ISL_16737855,2,Singapore,Sichuan,2022-12-17,2023-01-16
EPI_ISL_16506888,EPI_ISL_16610909,6,South Korea,Anhui,2022-12-25,2023-01-16
EPI_ISL_16259483,EPI_ISL_16598416,2,Singapore,Heilongjiang,2022-12-17,2023-01-16
EPI_ISL_16506792,EPI_ISL_17170716,2,South Korea,Guangdong,2022-12-24,2023-01-16
EPI_ISL_16413603,EPI_ISL_16937117,1,South Korea,Shanxi,2022-12-18,2023-01-16
EPI_ISL_16506792,EPI_ISL_16737865,1,South Korea,Sichuan,2022-12-24,2023-01-16
EPI_ISL_16494650,EPI_ISL_16737879,5,Japan,Sichuan,2023-01-01,2023-01-16
EPI_ISL_16413603,EPI_ISL_16709107,2,South Korea,Henan,2022-12-18,2023-01-16
EPI_ISL_16413603,EPI_ISL_16709105,1,South Korea,Henan,2022-12-18,2023-01-16
EPI_ISL_16413603,EPI_ISL_17273666,2,South Korea,Yunnan,2022-12-18,2023-01-16
EPI_ISL_16259483,EPI_ISL_17494422,2,Singapore,Shaanxi,2022-12-17,2023-01-16
EPI_ISL_16259483,EPI_ISL_16758319,3,Singapore,Shandong,2022-12-17,2023-01-16
EPI_ISL_16506792,EPI_ISL_16921882,1,South Korea,Jiangsu,2022-12-24,2023-01-16
EPI_ISL_16259483,EPI_ISL_16610882,2,Singapore,Fujian,2022-12-17,2023-01-16
EPI_ISL_16259483,EPI_ISL_16610883,1,Singapore,Fujian,2022-12-17,2023-01-16
EPI_ISL_16506494,EPI_ISL_16854342,3,South Korea,Jiangxi,2022-12-29,2023-01-16
EPI_ISL_16506509,EPI_ISL_16921861,1,South Korea,Jiangsu,2023-01-04,2023-01-16
EPI_ISL_16413603,EPI_ISL_16911680,2,South Korea,Shanxi,2022-12-18,2023-01-16
EPI_ISL_16259483,EPI_ISL_16758164,1,Singapore,Shandong,2022-12-17,2023-01-16
EPI_ISL_16413603,EPI_ISL_17488955,6,South Korea,Fujian,2022-12-18,2023-01-17
EPI_ISL_16413603,EPI_ISL_16758109,0,South Korea,Shandong,2022-12-18,2023-01-17
EPI_ISL_16448047,EPI_ISL_17253605,1,Australia,Henan,2022-12-19,2023-01-17
EPI_ISL_16413603,EPI_ISL_16711656,4,South Korea,Guangdong,2022-12-18,2023-01-17
EPI_ISL_16413603,EPI_ISL_17488957,1,South Korea,Fujian,2022-12-18,2023-01-17
EPI_ISL_16413603,EPI_ISL_16937118,4,South Korea,Shanxi,2022-12-18,2023-01-17
EPI_ISL_17379237,EPI_ISL_17488960,2,Japan,Fujian,2022-07-27,2023-01-17
EPI_ISL_16697310,EPI_ISL_16737881,1,Japan,Sichuan,2022-12-20,2023-01-17
EPI_ISL_13259946,EPI_ISL_16758128,3,Singapore,Shandong,2022-06-04,2023-01-17
EPI_ISL_16413603,EPI_ISL_16758139,2,South Korea,Shandong,2022-12-18,2023-01-17
EPI_ISL_16413603,EPI_ISL_16955426,2,South Korea,Beijing,2022-12-18,2023-01-17
EPI_ISL_16506666,EPI_ISL_16758184,3,South Korea,Shandong,2022-12-23,2023-01-17
EPI_ISL_14401250,EPI_ISL_17488962,1,Qatar,Fujian,2022-06-06,2023-01-17
EPI_ISL_13355604,EPI_ISL_17488963,1,Israel,Fujian,2022-05-31,2023-01-17
EPI_ISL_16506666,EPI_ISL_16712030,3,South Korea,Guangdong,2022-12-23,2023-01-17
EPI_ISL_16506509,EPI_ISL_16758115,3,South Korea,Shandong,2023-01-04,2023-01-17
EPI_ISL_16494583,EPI_ISL_16712162,1,Japan,Guangdong,2022-12-31,2023-01-17
EPI_ISL_14205736,EPI_ISL_16758114,3,USA,Shandong,2022-07-18,2023-01-17
EPI_ISL_16413603,EPI_ISL_16737848,1,South Korea,Sichuan,2022-12-18,2023-01-18
EPI_ISL_16259483,EPI_ISL_17488214,1,Singapore,Zhejiang,2022-12-17,2023-01-18
EPI_ISL_16413603,EPI_ISL_17490630,0,South Korea,Zhejiang,2022-12-18,2023-01-18
EPI_ISL_16259483,EPI_ISL_17492891,4,Singapore,Sichuan,2022-12-17,2023-01-18
EPI_ISL_16355493,EPI_ISL_17488129,1,Italy,Zhejiang,2022-12-29,2023-01-18
EPI_ISL_16413603,EPI_ISL_16737199,1,South Korea,Fujian,2022-12-18,2023-01-19
EPI_ISL_16413603,EPI_ISL_16854238,0,South Korea,Beijing,2022-12-18,2023-01-19
EPI_ISL_16413603,EPI_ISL_16713375,2,South Korea,Fujian,2022-12-18,2023-01-19
EPI_ISL_16413603,EPI_ISL_17488644,3,South Korea,Fujian,2022-12-18,2023-01-19
EPI_ISL_15520750,EPI_ISL_17488131,6,Germany,Zhejiang,2022-10-04,2023-01-19
EPI_ISL_17581714,EPI_ISL_16719466,5,Hong Kong,Hainan,2022-12-23,2023-01-20
EPI_ISL_16413603,EPI_ISL_17104796,6,South Korea,Sichuan,2022-12-18,2023-01-20
EPI_ISL_16259483,EPI_ISL_16720499,3,Singapore,Hainan,2022-12-17,2023-01-20
EPI_ISL_16386261,EPI_ISL_16720498,3,Australia,Hainan,2022-12-26,2023-01-20
EPI_ISL_16259483,EPI_ISL_16720491,3,Singapore,Hainan,2022-12-17,2023-01-20
EPI_ISL_16506509,EPI_ISL_16880269,3,South Korea,Xinjiang,2023-01-04,2023-01-20
EPI_ISL_16413603,EPI_ISL_16854228,5,South Korea,Beijing,2022-12-18,2023-01-20
EPI_ISL_16259483,EPI_ISL_16899483,1,Singapore,Sichuan,2022-12-17,2023-01-20
EPI_ISL_16260642,EPI_ISL_17031722,5,Ireland,Hebei,2022-11-02,2023-01-20
EPI_ISL_16716026,EPI_ISL_16937161,3,South Korea,Shanxi,2023-01-13,2023-01-20
EPI_ISL_16413603,EPI_ISL_16849209,5,South Korea,Shandong,2022-12-18,2023-01-20
EPI_ISL_16413603,EPI_ISL_16849184,6,South Korea,Shandong,2022-12-18,2023-01-21
EPI_ISL_16259483,EPI_ISL_16679367,1,Singapore,Anhui,2022-12-17,2023-01-21
EPI_ISL_16456571,EPI_ISL_16679369,3,Japan,Anhui,2022-12-30,2023-01-21
EPI_ISL_16506509,EPI_ISL_16698027,4,South Korea,Xinjiang,2023-01-04,2023-01-22
EPI_ISL_16413603,EPI_ISL_16698017,2,South Korea,Xinjiang,2022-12-18,2023-01-22
EPI_ISL_16413603,EPI_ISL_16713982,1,South Korea,Anhui,2022-12-18,2023-01-22
EPI_ISL_16259483,EPI_ISL_16698005,2,Singapore,Xinjiang,2022-12-17,2023-01-22
EPI_ISL_16413603,EPI_ISL_16697991,4,South Korea,Xinjiang,2022-12-18,2023-01-22
EPI_ISL_16506509,EPI_ISL_16697993,2,South Korea,Xinjiang,2023-01-04,2023-01-22
EPI_ISL_16259483,EPI_ISL_16697995,2,Singapore,Xinjiang,2022-12-17,2023-01-22
EPI_ISL_16506888,EPI_ISL_16825391,1,South Korea,Anhui,2022-12-25,2023-01-23
EPI_ISL_16506792,EPI_ISL_16921863,5,South Korea,Jiangsu,2022-12-24,2023-01-23
EPI_ISL_16413603,EPI_ISL_17488621,1,South Korea,Fujian,2022-12-18,2023-01-23
EPI_ISL_14433824,EPI_ISL_16746605,5,Indonesia,Anhui,2022-06-27,2023-01-23
EPI_ISL_16259483,EPI_ISL_16937142,1,Singapore,Shanxi,2022-12-17,2023-01-23
EPI_ISL_16219848,EPI_ISL_17493671,2,Germany,Anhui,2022-12-14,2023-01-23
EPI_ISL_16413603,EPI_ISL_16723068,1,South Korea,Hainan,2022-12-18,2023-01-24
EPI_ISL_16413603,EPI_ISL_16723065,1,South Korea,Hainan,2022-12-18,2023-01-24
EPI_ISL_17581714,EPI_ISL_17494008,4,Hong Kong,Anhui,2022-12-23,2023-01-24
EPI_ISL_13797891,EPI_ISL_16723079,2,United Kingdom,Hainan,2022-06-10,2023-01-24
EPI_ISL_16259483,EPI_ISL_16723162,3,Singapore,Henan,2022-12-17,2023-01-25
EPI_ISL_16506509,EPI_ISL_16921869,3,South Korea,Jiangsu,2023-01-04,2023-01-25
EPI_ISL_16413603,EPI_ISL_17493064,4,South Korea,Sichuan,2022-12-18,2023-01-25
EPI_ISL_16259483,EPI_ISL_17488449,2,Singapore,Fujian,2022-12-17,2023-01-25
EPI_ISL_16413603,EPI_ISL_16854221,2,South Korea,Beijing,2022-12-18,2023-01-25
EPI_ISL_16259483,EPI_ISL_16899492,3,Singapore,Sichuan,2022-12-17,2023-01-25
EPI_ISL_16413603,EPI_ISL_16910815,2,South Korea,Heilongjiang,2022-12-18,2023-01-25
EPI_ISL_16413603,EPI_ISL_17487469,2,South Korea,Hubei,2022-12-18,2023-01-25
EPI_ISL_16449814,EPI_ISL_16758286,4,USA,Shandong,2022-12-29,2023-01-26
EPI_ISL_16413603,EPI_ISL_16849140,7,South Korea,Shandong,2022-12-18,2023-01-26
EPI_ISL_16413603,EPI_ISL_16849092,3,South Korea,Shandong,2022-12-18,2023-01-26
EPI_ISL_16260642,EPI_ISL_16849107,3,Ireland,Shandong,2022-11-02,2023-01-26
EPI_ISL_16413603,EPI_ISL_17494435,4,South Korea,Shaanxi,2022-12-18,2023-01-26
EPI_ISL_16413603,EPI_ISL_16849102,4,South Korea,Shandong,2022-12-18,2023-01-26
EPI_ISL_16413603,EPI_ISL_16926310,1,South Korea,Henan,2022-12-18,2023-01-26
EPI_ISL_16413603,EPI_ISL_16854357,5,South Korea,Jiangxi,2022-12-18,2023-01-27
EPI_ISL_16566214,EPI_ISL_17488125,8,Austria,Zhejiang,2022-11-04,2023-01-27
EPI_ISL_16136558,EPI_ISL_16921900,6,South Korea,Jiangsu,2022-11-27,2023-01-28
EPI_ISL_16260642,EPI_ISL_16854216,4,Ireland,Beijing,2022-11-02,2023-01-28
EPI_ISL_14239189,EPI_ISL_17494220,7,Netherlands,Anhui,2022-07-06,2023-01-28
EPI_ISL_16734585,EPI_ISL_17488106,0,USA,Zhejiang,2022-12-19,2023-01-28
EPI_ISL_16413603,EPI_ISL_17488170,1,South Korea,Zhejiang,2022-12-18,2023-01-28
EPI_ISL_16259483,EPI_ISL_16899464,1,Singapore,Sichuan,2022-12-17,2023-01-28
EPI_ISL_17074213,EPI_ISL_16899463,2,USA,Sichuan,2022-12-20,2023-01-28
EPI_ISL_16413603,EPI_ISL_16899465,0,South Korea,Sichuan,2022-12-18,2023-01-28
EPI_ISL_16259483,EPI_ISL_16799630,1,Singapore,Hainan,2022-12-17,2023-01-28
EPI_ISL_16259483,EPI_ISL_17488103,1,Singapore,Zhejiang,2022-12-17,2023-01-29
EPI_ISL_16413603,EPI_ISL_16970256,2,South Korea,Sichuan,2022-12-18,2023-01-29
EPI_ISL_16259483,EPI_ISL_16723224,3,Singapore,Anhui,2022-12-17,2023-01-29
EPI_ISL_16259483,EPI_ISL_17031791,2,Singapore,Hebei,2022-12-17,2023-01-30
EPI_ISL_16259483,EPI_ISL_16849198,1,Singapore,Shandong,2022-12-17,2023-01-30
EPI_ISL_16494654,EPI_ISL_16849196,4,Japan,Shandong,2023-01-02,2023-01-30
EPI_ISL_16413603,EPI_ISL_16825408,3,South Korea,Anhui,2022-12-18,2023-01-30
EPI_ISL_16259483,EPI_ISL_16970253,1,Singapore,Sichuan,2022-12-17,2023-01-30
EPI_ISL_16491779,EPI_ISL_16977230,1,USA,Fujian,2023-01-02,2023-01-30
EPI_ISL_16259483,EPI_ISL_16880253,1,Singapore,Xinjiang,2022-12-17,2023-01-31
EPI_ISL_16413603,EPI_ISL_16880260,3,South Korea,Xinjiang,2022-12-18,2023-01-31
EPI_ISL_16506494,EPI_ISL_16849194,4,South Korea,Shandong,2022-12-29,2023-01-31
EPI_ISL_16448047,EPI_ISL_17103547,1,Australia,Henan,2022-12-19,2023-01-31
EPI_ISL_17581714,EPI_ISL_16823543,4,Hong Kong,Hubei,2022-12-23,2023-01-31
EPI_ISL_16568869,EPI_ISL_17273675,0,South Korea,Yunnan,2023-01-09,2023-02-01
EPI_ISL_16413603,EPI_ISL_17488091,3,South Korea,Zhejiang,2022-12-18,2023-02-01
EPI_ISL_16259483,EPI_ISL_16977218,2,Singapore,Fujian,2022-12-17,2023-02-01
EPI_ISL_16413603,EPI_ISL_17062978,1,South Korea,Henan,2022-12-18,2023-02-01
EPI_ISL_16259483,EPI_ISL_16977225,1,Singapore,Fujian,2022-12-17,2023-02-01
EPI_ISL_16260642,EPI_ISL_17494416,3,Ireland,Shaanxi,2022-11-02,2023-02-01
EPI_ISL_16259483,EPI_ISL_16970222,1,Singapore,Sichuan,2022-12-17,2023-02-01
EPI_ISL_16533992,EPI_ISL_17488730,5,Singapore,Tianjin,2023-01-10,2023-02-02
EPI_ISL_16386261,EPI_ISL_16977231,3,Australia,Fujian,2022-12-26,2023-02-02
EPI_ISL_16506659,EPI_ISL_17031823,0,South Korea,Hebei,2022-12-23,2023-02-02
EPI_ISL_16413603,EPI_ISL_17501696,2,South Korea,Xinjiang,2022-12-18,2023-02-02
EPI_ISL_16259483,EPI_ISL_17494257,3,Singapore,Shaanxi,2022-12-17,2023-02-02
EPI_ISL_16260642,EPI_ISL_16955408,2,Ireland,Beijing,2022-11-02,2023-02-02
EPI_ISL_16413603,EPI_ISL_16970255,2,South Korea,Sichuan,2022-12-18,2023-02-02
EPI_ISL_16259483,EPI_ISL_17736108,1,Singapore,Zhejiang,2022-12-17,2023-02-02
EPI_ISL_16259483,EPI_ISL_16970236,1,Singapore,Sichuan,2022-12-17,2023-02-03
EPI_ISL_15647068,EPI_ISL_17488391,2,Germany,Zhejiang,2022-10-20,2023-02-03
EPI_ISL_17074213,EPI_ISL_16873106,1,USA,Anhui,2022-12-20,2023-02-03
EPI_ISL_16494650,EPI_ISL_17488723,2,Japan,Fujian,2023-01-01,2023-02-03
EPI_ISL_16413603,EPI_ISL_16984912,2,South Korea,Henan,2022-12-18,2023-02-04
EPI_ISL_16449814,EPI_ISL_16970274,0,USA,Sichuan,2022-12-29,2023-02-04
EPI_ISL_16853529,EPI_ISL_17488078,0,Canada,Zhejiang,2023-01-23,2023-02-05
EPI_ISL_16259483,EPI_ISL_16926312,4,Singapore,Henan,2022-12-17,2023-02-05
EPI_ISL_16413603,EPI_ISL_16910858,3,South Korea,Heilongjiang,2022-12-18,2023-02-05
EPI_ISL_16259483,EPI_ISL_16970232,2,Singapore,Sichuan,2022-12-17,2023-02-05
EPI_ISL_16259483,EPI_ISL_17488068,1,Singapore,Zhejiang,2022-12-17,2023-02-06
EPI_ISL_16259483,EPI_ISL_17027545,8,Singapore,Tianjin,2022-12-17,2023-02-06
EPI_ISL_16716026,EPI_ISL_16970275,12,South Korea,Sichuan,2023-01-13,2023-02-06
EPI_ISL_16259483,EPI_ISL_17031838,1,Singapore,Hebei,2022-12-17,2023-02-06
EPI_ISL_16413603,EPI_ISL_17068971,2,South Korea,Jiangsu,2022-12-18,2023-02-06
EPI_ISL_16413603,EPI_ISL_17170850,4,South Korea,Guangdong,2022-12-18,2023-02-06
EPI_ISL_15902590,EPI_ISL_17031841,5,Germany,Hebei,2022-11-10,2023-02-06
EPI_ISL_16259483,EPI_ISL_17490615,3,Singapore,Zhejiang,2022-12-17,2023-02-06
EPI_ISL_16260642,EPI_ISL_17488727,1,Ireland,Fujian,2022-11-02,2023-02-06
EPI_ISL_16259483,EPI_ISL_17185743,2,Singapore,Liaoning,2022-12-17,2023-02-07
EPI_ISL_15940439,EPI_ISL_16899510,6,Ireland,Anhui,2022-10-23,2023-02-07
EPI_ISL_16413603,EPI_ISL_16911588,1,South Korea,Henan,2022-12-18,2023-02-07
EPI_ISL_13772998,EPI_ISL_17516748,2,Kenya,Guangdong,2022-06-13,2023-02-07
EPI_ISL_16734980,EPI_ISL_17068954,1,USA,Jiangsu,2022-12-28,2023-02-07
